Date,5TC_PCURMON,5TC_P+1MON,5TC_P+2MON,5TC_P+3MON,5TC_P+4MON,5TC_P+5MON,5TC_PCURQ,5TC_P+1Q,5TC_P+2Q,5TC_P+3Q,5TC_P+4Q,5TC_P+5Q,5TC_P+1CAL,5TC_P+2CAL,5TC_P+3CAL,5TC_P+4CAL,5TC_P+5CAL,5TC_P+6CAL,5TC_P+7CAL
2018-02-23,12076.0,14466.0,15636.0,15496.0,15006.0,,13271.0,15379.0,14386.0,15436.0,13276.0,14226.0,13766.0,12646.0,11926.0,11606.0,11476.0,11406.0,11356.0
2018-02-26,12086.0,14376.0,15286.0,15266.0,14846.0,,13231.0,15133.0,14186.0,15196.0,13196.0,14146.0,13646.0,12606.0,11906.0,11606.0,11466.0,11396.0,11336.0
2018-02-27,12086.0,14036.0,15166.0,15216.0,14766.0,,13061.0,15049.0,14026.0,15076.0,13136.0,14066.0,13526.0,12526.0,11856.0,11566.0,11436.0,11376.0,11326.0
2018-02-28,14026.0,15156.0,15226.0,14826.0,14396.0,,14026.0,15069.0,14126.0,15176.0,13186.0,14096.0,13616.0,12566.0,11866.0,11546.0,11446.0,11376.0,11326.0
2018-03-01,13996.0,15266.0,15326.0,14936.0,14426.0,,13996.0,15176.0,14226.0,15246.0,13286.0,14146.0,13736.0,12696.0,11896.0,11551.0,11451.0,11386.0,11326.0
2018-03-02,13966.0,15146.0,15276.0,14936.0,14366.0,,13966.0,15120.0,14206.0,15246.0,13271.0,14146.0,13741.0,12756.0,11896.0,11546.0,11451.0,11386.0,11326.0
2018-03-05,13821.0,14826.0,15006.0,14716.0,14176.0,,13821.0,14849.0,14011.0,15116.0,13181.0,14066.0,13591.0,12681.0,11846.0,11516.0,11446.0,11376.0,11296.0
2018-03-06,14246.0,15351.0,15241.0,15006.0,14356.0,,14246.0,15199.0,14296.0,15306.0,13306.0,14196.0,13746.0,12751.0,11846.0,11516.0,11446.0,11376.0,11286.0
2018-03-07,14436.0,15396.0,15366.0,15026.0,14346.0,,14436.0,15263.0,14291.0,15291.0,13326.0,14196.0,13751.0,12716.0,11786.0,11496.0,11436.0,11386.0,11286.0
2018-03-08,14516.0,15506.0,15336.0,14996.0,14316.0,,14516.0,15279.0,14256.0,15246.0,13236.0,14156.0,13616.0,12646.0,11756.0,11476.0,11436.0,11356.0,11276.0
2018-03-09,14586.0,15546.0,15356.0,15016.0,14316.0,,14586.0,15306.0,14306.0,15266.0,13206.0,14156.0,13626.0,12666.0,11726.0,11466.0,11436.0,11356.0,11276.0
2018-03-12,14256.0,15201.0,14986.0,14736.0,14256.0,,14256.0,14974.0,14056.0,15071.0,13046.0,14026.0,13531.0,12616.0,11671.0,11446.0,11416.0,11346.0,11276.0
2018-03-13,14111.0,14996.0,14936.0,14716.0,14146.0,,14111.0,14883.0,13926.0,14986.0,13006.0,13996.0,13486.0,12566.0,11626.0,11426.0,11396.0,11326.0,11256.0
2018-03-14,14096.0,15011.0,14906.0,14731.0,14136.0,,14096.0,14883.0,13986.0,15001.0,12996.0,13956.0,13491.0,12526.0,11596.0,11406.0,11396.0,11326.0,11256.0
2018-03-15,14166.0,15146.0,15106.0,14916.0,14256.0,,14166.0,15056.0,14076.0,15036.0,12986.0,13966.0,13486.0,12526.0,11566.0,11396.0,11396.0,11316.0,11256.0
2018-03-16,14146.0,15306.0,15176.0,14936.0,14286.0,,14146.0,15139.0,14051.0,15021.0,13006.0,13986.0,13516.0,12536.0,11576.0,11396.0,11396.0,11316.0,11256.0
2018-03-19,14251.0,15516.0,15266.0,15006.0,14346.0,,14251.0,15263.0,14196.0,15146.0,13026.0,14006.0,13571.0,12571.0,11586.0,11396.0,11386.0,11336.0,11266.0
2018-03-20,14211.0,15276.0,15116.0,14856.0,14316.0,,14211.0,15083.0,14226.0,15126.0,13026.0,13996.0,13556.0,12526.0,11566.0,11396.0,11386.0,11326.0,11276.0
2018-03-21,14136.0,15091.0,15096.0,14756.0,14246.0,,14136.0,14981.0,14136.0,15056.0,12981.0,13946.0,13451.0,12436.0,11536.0,11366.0,11356.0,11326.0,11276.0
2018-03-22,14116.0,14976.0,15146.0,14761.0,14226.0,,14116.0,14961.0,14171.0,15096.0,12976.0,13946.0,13486.0,12436.0,11506.0,11356.0,11336.0,11316.0,11266.0
2018-03-23,14076.0,14821.0,14931.0,14676.0,14066.0,,14076.0,14809.0,14011.0,14956.0,12916.0,13886.0,13356.0,12371.0,11436.0,11331.0,11311.0,11301.0,11251.0
2018-03-26,13991.0,14616.0,14746.0,14436.0,13916.0,,13991.0,14599.0,13896.0,14716.0,12766.0,13786.0,13206.0,12206.0,11376.0,11326.0,11306.0,11296.0,11246.0
2018-03-27,13976.0,14136.0,14556.0,14136.0,13816.0,,13976.0,14276.0,13826.0,14486.0,12586.0,13656.0,12956.0,12016.0,11321.0,11291.0,11286.0,11286.0,11241.0
2018-03-28,13966.0,14001.0,14326.0,14136.0,13776.0,,13966.0,14154.0,13786.0,14476.0,12506.0,13566.0,12896.0,11876.0,11256.0,11246.0,11236.0,11236.0,11221.0
2018-03-29,13856.0,14161.0,13921.0,13661.0,13646.0,,13979.0,13696.0,14426.0,12366.0,13296.0,12506.0,12796.0,11841.0,11236.0,11236.0,11226.0,11226.0,11211.0
2018-04-03,13006.0,13476.0,13316.0,13301.0,13396.0,,13266.0,13321.0,14116.0,12001.0,12996.0,12206.0,12510.0,11576.0,11156.0,11166.0,11166.0,11166.0,11176.0
2018-04-04,12036.0,12766.0,12776.0,12726.0,12841.0,,12526.0,12721.0,13456.0,11696.0,12696.0,11806.0,12199.0,11296.0,11106.0,11116.0,11126.0,11136.0,11136.0
2018-04-05,12316.0,13286.0,13246.0,13066.0,13076.0,,12949.0,13216.0,13796.0,11876.0,12896.0,12031.0,12420.0,11376.0,11176.0,11166.0,11156.0,11166.0,11176.0
2018-04-06,12466.0,13526.0,13346.0,13196.0,13151.0,,13113.0,13386.0,14051.0,11996.0,12986.0,12156.0,12556.0,11586.0,11286.0,11186.0,11156.0,11156.0,11166.0
2018-04-09,12826.0,13971.0,13876.0,13546.0,13576.0,,13558.0,13906.0,14471.0,12486.0,13306.0,12416.0,12889.0,11936.0,11426.0,11266.0,11226.0,11206.0,11216.0
2018-04-10,12821.0,14091.0,14046.0,13686.0,13726.0,,13653.0,14056.0,14556.0,12616.0,13446.0,12526.0,13009.0,12086.0,11471.0,11316.0,11276.0,11236.0,11226.0
2018-04-11,12661.0,13736.0,13731.0,13586.0,13636.0,,13376.0,13906.0,14426.0,12576.0,13466.0,12566.0,13004.0,12016.0,11441.0,11276.0,11256.0,11236.0,11236.0
2018-04-12,12711.0,14051.0,14051.0,13806.0,13846.0,,13604.0,14071.0,14646.0,12696.0,13546.0,12686.0,13111.0,12041.0,11461.0,11291.0,11271.0,11251.0,11241.0
2018-04-13,12596.0,13891.0,13951.0,13756.0,13816.0,,13479.0,13996.0,14606.0,12536.0,13440.0,12706.0,13050.0,11956.0,11426.0,11266.0,11246.0,11226.0,11226.0
2018-04-16,12266.0,13416.0,13411.0,13456.0,13536.0,,13031.0,13671.0,14271.0,12216.0,13166.0,12376.0,12754.0,11836.0,11356.0,11246.0,11226.0,11206.0,11206.0
2018-04-17,12156.0,12976.0,13116.0,13316.0,13366.0,,12750.0,13421.0,14131.0,12166.0,13026.0,12316.0,12664.0,11781.0,11336.0,11206.0,11201.0,11186.0,11171.0
2018-04-18,12016.0,12826.0,13076.0,13276.0,13326.0,,12639.0,13341.0,14066.0,12186.0,12976.0,12336.0,12661.0,11766.0,11331.0,11211.0,11196.0,11181.0,11166.0
2018-04-19,11961.0,12796.0,13021.0,13206.0,13256.0,,12593.0,13286.0,14106.0,12186.0,13056.0,12406.0,12714.0,11776.0,11296.0,11231.0,11226.0,11196.0,11176.0
2018-04-20,12041.0,12916.0,13296.0,13416.0,13566.0,,12751.0,13636.0,14416.0,12326.0,13156.0,12496.0,12814.0,11856.0,11336.0,11261.0,11251.0,11226.0,11181.0
2018-04-23,11961.0,12636.0,13291.0,13476.0,13576.0,,12629.0,13616.0,14446.0,12346.0,13186.0,12516.0,12854.0,11916.0,11376.0,11271.0,11261.0,11236.0,11191.0
2018-04-24,11926.0,12661.0,13436.0,13616.0,13626.0,,12674.0,13701.0,14571.0,12376.0,13256.0,12606.0,12929.0,11991.0,11396.0,11281.0,11261.0,11236.0,11191.0
2018-04-25,11876.0,12236.0,13206.0,13536.0,13506.0,,12439.0,13526.0,14411.0,12271.0,13186.0,12506.0,12837.0,11946.0,11376.0,11266.0,11256.0,11231.0,11191.0
2018-04-26,11856.0,12151.0,13061.0,13316.0,13396.0,,12356.0,13436.0,14331.0,12201.0,13126.0,12436.0,12780.0,11931.0,11386.0,11276.0,11256.0,11231.0,11191.0
2018-04-27,11871.0,12201.0,13146.0,13336.0,13426.0,,12406.0,13476.0,14396.0,12216.0,13116.0,12476.0,12804.0,11951.0,11386.0,11276.0,11256.0,11231.0,11191.0
2018-04-30,12206.0,12936.0,13266.0,13376.0,13526.0,,12571.0,13389.0,14376.0,12196.0,13126.0,12486.0,12801.0,11931.0,11386.0,11276.0,11256.0,11231.0,11191.0
2018-05-01,12156.0,12796.0,13236.0,13346.0,13516.0,,12476.0,13366.0,14346.0,12186.0,13096.0,12466.0,12786.0,11901.0,11386.0,11276.0,11256.0,11231.0,11201.0
2018-05-02,12176.0,12991.0,13416.0,13496.0,13646.0,,12584.0,13519.0,14421.0,12306.0,13196.0,12566.0,12894.0,12051.0,11466.0,11326.0,11286.0,11251.0,11241.0
2018-05-03,12071.0,13086.0,13446.0,13516.0,13676.0,,12579.0,13546.0,14481.0,12396.0,13256.0,12626.0,12971.0,12086.0,11486.0,11346.0,11301.0,11256.0,11246.0
2018-05-04,11901.0,12921.0,13346.0,13426.0,13636.0,,12411.0,13469.0,14456.0,12366.0,13306.0,12616.0,12972.0,12081.0,11466.0,11336.0,11301.0,11256.0,11246.0
2018-05-08,11756.0,12806.0,13306.0,13446.0,13696.0,,12281.0,13483.0,14436.0,12366.0,13356.0,12666.0,13012.0,12091.0,11466.0,11336.0,11301.0,11266.0,11246.0
2018-05-09,11831.0,12991.0,13516.0,13606.0,13936.0,,12411.0,13686.0,14581.0,12476.0,13376.0,12736.0,13084.0,12141.0,11486.0,11346.0,11311.0,11266.0,11256.0
2018-05-10,11871.0,13001.0,13556.0,13656.0,13986.0,,12436.0,13733.0,14586.0,12476.0,13386.0,12736.0,13089.0,12181.0,11466.0,11346.0,11311.0,11266.0,11256.0
2018-05-11,11906.0,13056.0,13676.0,13716.0,14006.0,,12481.0,13799.0,14696.0,12506.0,13436.0,12786.0,13129.0,12236.0,11496.0,11346.0,11311.0,11266.0,11256.0
2018-05-14,11656.0,12791.0,13506.0,13586.0,13876.0,,12224.0,13656.0,14596.0,12436.0,13416.0,12761.0,13089.0,12186.0,11471.0,11336.0,11301.0,11266.0,11256.0
2018-05-15,11631.0,12726.0,13446.0,13516.0,13836.0,,12179.0,13599.0,14496.0,12396.0,13386.0,12776.0,13076.0,12181.0,11466.0,11336.0,11301.0,11266.0,11256.0
2018-05-16,11621.0,12781.0,13546.0,13626.0,13986.0,,12201.0,13719.0,14621.0,12416.0,13386.0,12786.0,13086.0,12221.0,11501.0,11346.0,11311.0,11276.0,11266.0
2018-05-17,11586.0,12756.0,13436.0,13516.0,13906.0,,12171.0,13620.0,14481.0,12406.0,13376.0,12766.0,13076.0,12211.0,11501.0,11336.0,11311.0,11276.0,11266.0
2018-05-18,11626.0,12896.0,13576.0,13656.0,14086.0,,12261.0,13773.0,14656.0,12446.0,13526.0,12976.0,13229.0,12266.0,11506.0,11356.0,11321.0,11286.0,11271.0
2018-05-21,11606.0,12866.0,13646.0,13706.0,14146.0,,12236.0,13833.0,14756.0,12566.0,13606.0,13096.0,13336.0,12406.0,11546.0,11376.0,11331.0,11286.0,11271.0
2018-05-22,11561.0,12661.0,13551.0,13696.0,14156.0,,12111.0,13801.0,14706.0,12606.0,13616.0,13106.0,13356.0,12416.0,11561.0,11376.0,11331.0,11286.0,11271.0
2018-05-23,11421.0,11951.0,12896.0,13206.0,13746.0,,11686.0,13283.0,14336.0,12346.0,13356.0,12896.0,13116.0,12276.0,11491.0,11356.0,11306.0,11266.0,11256.0
2018-05-24,11301.0,11651.0,12636.0,13086.0,13746.0,,11476.0,13156.0,14231.0,12321.0,13346.0,12866.0,13098.0,12171.0,11401.0,11346.0,11296.0,11266.0,11256.0
2018-05-25,11321.0,11591.0,12621.0,13071.0,13756.0,,11456.0,13149.0,14251.0,12316.0,13296.0,12896.0,13089.0,12166.0,11371.0,11306.0,11256.0,11236.0,11206.0
2018-05-29,11231.0,11336.0,12466.0,12916.0,13626.0,,11284.0,13003.0,14151.0,12296.0,13256.0,12866.0,13059.0,12126.0,11351.0,11316.0,11241.0,11221.0,11191.0
2018-05-30,11246.0,11236.0,12676.0,13106.0,13846.0,,11241.0,13209.0,14246.0,12416.0,13396.0,12986.0,13189.0,12206.0,11356.0,11316.0,11266.0,11216.0,11196.0
2018-05-31,11906.0,13276.0,13646.0,14336.0,14526.0,,11906.0,13753.0,14516.0,12596.0,13596.0,13176.0,13391.0,12366.0,11451.0,11361.0,11296.0,11226.0,11206.0
2018-06-01,12161.0,13681.0,13981.0,14556.0,14836.0,,12161.0,14073.0,14861.0,12701.0,13726.0,13336.0,13505.0,12511.0,11511.0,11366.0,11286.0,11246.0,11216.0
2018-06-04,12131.0,13606.0,13966.0,14566.0,14846.0,,12131.0,14046.0,14931.0,12731.0,13836.0,13526.0,13652.0,12591.0,11536.0,11366.0,11286.0,11246.0,11226.0
2018-06-05,12366.0,13711.0,13961.0,14521.0,14816.0,,12366.0,14064.0,14906.0,12966.0,13866.0,13716.0,13819.0,12736.0,11576.0,11396.0,11286.0,11246.0,11226.0
2018-06-06,12581.0,13786.0,13916.0,14476.0,14836.0,,12581.0,14059.0,14896.0,12966.0,13896.0,13726.0,13829.0,12756.0,11576.0,11366.0,11276.0,11246.0,11216.0
2018-06-07,12681.0,13731.0,13846.0,14446.0,14816.0,,12681.0,14008.0,14861.0,12941.0,13836.0,13716.0,13803.0,12726.0,11566.0,11356.0,11276.0,11246.0,11216.0
2018-06-08,12756.0,13786.0,13896.0,14496.0,14866.0,,12756.0,14059.0,14921.0,13016.0,13846.0,13746.0,13834.0,12756.0,11571.0,11356.0,11276.0,11246.0,11216.0
2018-06-11,12936.0,13896.0,14101.0,14611.0,14991.0,,12936.0,14203.0,15026.0,13146.0,14016.0,13876.0,13981.0,12916.0,11616.0,11386.0,11306.0,11276.0,11246.0
2018-06-12,12816.0,13706.0,13781.0,14461.0,14846.0,,12816.0,13983.0,14871.0,13076.0,13966.0,13886.0,13961.0,12951.0,11606.0,11376.0,11306.0,11286.0,11246.0
2018-06-13,12936.0,13901.0,13921.0,14526.0,14986.0,,12936.0,14116.0,15016.0,13166.0,14046.0,14016.0,14054.0,13026.0,11551.0,11326.0,11251.0,11216.0,11176.0
2018-06-14,12866.0,13811.0,13776.0,14276.0,14836.0,,12866.0,13954.0,14881.0,13051.0,13996.0,13966.0,13997.0,13046.0,11541.0,11326.0,11251.0,11216.0,11176.0
2018-06-15,12706.0,13636.0,13641.0,14131.0,14656.0,,12706.0,13803.0,14681.0,12936.0,13906.0,13866.0,13895.0,12986.0,11521.0,11321.0,11251.0,11216.0,11166.0
2018-06-18,12606.0,13306.0,13496.0,14111.0,14576.0,,12606.0,13638.0,14626.0,12876.0,13826.0,13786.0,13831.0,12931.0,11491.0,11296.0,11231.0,11196.0,11156.0
2018-06-19,12516.0,13026.0,13246.0,13906.0,14436.0,,12516.0,13393.0,14401.0,12686.0,13616.0,13656.0,13661.0,12786.0,11476.0,11266.0,11211.0,11186.0,11146.0
2018-06-20,12486.0,12766.0,13256.0,13986.0,14456.0,,12486.0,13336.0,14416.0,12676.0,13616.0,13626.0,13634.0,12806.0,11426.0,11266.0,11211.0,11186.0,11146.0
2018-06-21,12456.0,12681.0,13266.0,14196.0,14546.0,,12456.0,13381.0,14481.0,12756.0,13676.0,13676.0,13694.0,12886.0,11481.0,11276.0,11216.0,11186.0,11146.0
2018-06-22,12456.0,12721.0,13341.0,14266.0,14586.0,,12456.0,13443.0,14541.0,12781.0,13716.0,13666.0,13715.0,12896.0,11511.0,11276.0,11206.0,11176.0,11146.0
2018-06-25,12446.0,12741.0,13401.0,14346.0,14606.0,,12446.0,13496.0,14551.0,12861.0,13766.0,13686.0,13758.0,12916.0,11521.0,11296.0,11216.0,11176.0,11146.0
2018-06-26,12421.0,12591.0,13246.0,14176.0,14431.0,,12421.0,13338.0,14426.0,12771.0,13706.0,13636.0,13705.0,12876.0,11511.0,11286.0,11206.0,11166.0,11146.0
2018-06-27,12426.0,13046.0,13636.0,14436.0,14656.0,,12426.0,13706.0,14686.0,12976.0,13871.0,13896.0,13900.0,13021.0,11536.0,11296.0,11206.0,11166.0,11146.0
2018-06-28,12426.0,12976.0,13601.0,14386.0,14656.0,,12426.0,13654.0,14681.0,12991.0,13906.0,13906.0,13913.0,13061.0,11531.0,11296.0,11206.0,11166.0,11146.0
2018-06-29,12946.0,13611.0,14356.0,14636.0,14856.0,,13638.0,14621.0,12986.0,13951.0,13986.0,14926.0,13962.0,13226.0,11541.0,11286.0,11196.0,11156.0,11136.0
2018-07-02,12591.0,13131.0,14026.0,14326.0,14586.0,,13249.0,14311.0,12791.0,13811.0,13856.0,14856.0,13829.0,13141.0,11516.0,11276.0,11186.0,11146.0,11121.0
2018-07-03,12736.0,13146.0,14056.0,14346.0,14566.0,,13313.0,14271.0,12781.0,13791.0,13841.0,14886.0,13825.0,13141.0,11496.0,11261.0,11171.0,11136.0,11116.0
2018-07-04,12856.0,13356.0,14196.0,14416.0,14646.0,,13469.0,14406.0,12816.0,13936.0,13896.0,14896.0,13886.0,13216.0,11511.0,11266.0,11181.0,11141.0,11116.0
2018-07-05,12826.0,13401.0,14111.0,14326.0,14576.0,,13446.0,14216.0,12751.0,13871.0,13836.0,14846.0,13826.0,13231.0,11511.0,11266.0,11181.0,11141.0,11116.0
2018-07-06,12601.0,13076.0,13666.0,14168.0,14366.0,,13114.0,14021.0,12616.0,13776.0,13726.0,14696.0,13704.0,13181.0,11456.0,11251.0,11171.0,11131.0,11111.0
2018-07-09,12836.0,13416.0,13946.0,14246.0,14456.0,,13399.0,14136.0,12716.0,13906.0,13756.0,14726.0,13776.0,13201.0,11466.0,11256.0,11176.0,11131.0,11111.0
2018-07-10,13286.0,13956.0,14221.0,14336.0,14506.0,,13821.0,14211.0,12751.0,13996.0,13796.0,14751.0,13824.0,13236.0,11476.0,11266.0,11176.0,11131.0,11111.0
2018-07-11,13211.0,13741.0,13996.0,14176.0,14356.0,,13649.0,13911.0,12611.0,13906.0,13756.0,14676.0,13737.0,13206.0,11471.0,11261.0,11166.0,11131.0,11121.0
2018-07-12,13056.0,13556.0,13671.0,14046.0,14246.0,,13428.0,13861.0,12536.0,13826.0,13636.0,14516.0,13629.0,13151.0,11441.0,11241.0,11146.0,11111.0,11101.0
2018-07-13,13076.0,13576.0,13711.0,14016.0,14216.0,,13454.0,13831.0,12526.0,13786.0,13596.0,14466.0,13594.0,13096.0,11421.0,11231.0,11136.0,11091.0,11071.0
2018-07-16,13061.0,13406.0,13571.0,13856.0,14056.0,,13346.0,13666.0,12466.0,13746.0,13456.0,14336.0,13501.0,13076.0,11401.0,11221.0,11131.0,11076.0,11061.0
2018-07-17,12976.0,13266.0,13391.0,13716.0,13886.0,,13211.0,13496.0,12396.0,13656.0,13336.0,14206.0,13399.0,12966.0,11336.0,11181.0,11106.0,11066.0,11041.0
2018-07-18,12931.0,13276.0,13411.0,13726.0,13886.0,,13206.0,13536.0,12456.0,13726.0,13346.0,14176.0,13426.0,12966.0,11356.0,11191.0,11106.0,11066.0,11041.0
2018-07-19,13101.0,13406.0,13536.0,13806.0,13996.0,,13348.0,13666.0,12546.0,13866.0,13456.0,14256.0,13531.0,13011.0,11381.0,11191.0,11116.0,11066.0,11041.0
2018-07-20,13146.0,13696.0,13876.0,13996.0,14106.0,,13573.0,13886.0,12806.0,14036.0,13606.0,14336.0,13696.0,13126.0,11431.0,11236.0,11146.0,11096.0,11066.0
2018-07-23,13216.0,13931.0,13991.0,14056.0,14156.0,,13713.0,13966.0,12946.0,14106.0,13650.0,14386.0,13772.0,13136.0,11436.0,11236.0,11146.0,11096.0,11066.0
2018-07-24,13196.0,13761.0,13771.0,13906.0,13996.0,,13576.0,13751.0,12766.0,13916.0,13586.0,14356.0,13656.0,13091.0,11411.0,11231.0,11126.0,11076.0,11056.0
2018-07-25,13206.0,13716.0,13716.0,13806.0,13916.0,,13546.0,13676.0,12756.0,13856.0,13546.0,14356.0,13629.0,13041.0,11371.0,11221.0,11116.0,11066.0,11056.0
2018-07-26,13186.0,13486.0,13481.0,13626.0,13786.0,,13384.0,13511.0,12676.0,13881.0,13536.0,14336.0,13607.0,13051.0,11381.0,11206.0,11116.0,11076.0,11056.0
2018-07-27,13186.0,13581.0,13581.0,13686.0,13806.0,,13449.0,13636.0,12776.0,13941.0,13646.0,14396.0,13690.0,13096.0,11401.0,11216.0,11116.0,11076.0,11056.0
2018-07-30,13256.0,13656.0,13666.0,13796.0,13916.0,,13526.0,13776.0,12826.0,13996.0,13726.0,14496.0,13761.0,13156.0,11411.0,11216.0,11116.0,11076.0,11056.0
2018-07-31,13716.0,13916.0,14076.0,14166.0,14066.0,,13816.0,14103.0,13096.0,14266.0,13956.0,14706.0,14006.0,13286.0,11506.0,11251.0,11151.0,11101.0,11071.0
2018-08-01,13206.0,13486.0,13731.0,13856.0,13646.0,,13346.0,13744.0,12931.0,14106.0,13756.0,14546.0,13835.0,13216.0,11481.0,11231.0,11141.0,11101.0,11071.0
2018-08-02,13096.0,13391.0,13696.0,13786.0,13576.0,,13244.0,13686.0,12961.0,14151.0,13706.0,14526.0,13836.0,13216.0,11481.0,11231.0,11141.0,11101.0,11071.0
2018-08-03,12951.0,13311.0,13686.0,13776.0,13546.0,,13131.0,13669.0,12981.0,14151.0,13706.0,14546.0,13846.0,13216.0,11491.0,11231.0,11141.0,11091.0,11071.0
2018-08-06,12946.0,13446.0,13826.0,13908.0,13696.0,,13196.0,13810.0,13061.0,14246.0,13806.0,14666.0,13945.0,13241.0,11491.0,11231.0,11141.0,11091.0,11071.0
2018-08-07,12766.0,13186.0,13676.0,13851.0,13596.0,,12976.0,13708.0,12996.0,14246.0,13731.0,14601.0,13894.0,13241.0,11491.0,11231.0,11151.0,11091.0,11061.0
2018-08-08,12816.0,13296.0,13776.0,13926.0,13651.0,,13056.0,13784.0,13061.0,14271.0,13766.0,14616.0,13929.0,13241.0,11491.0,11231.0,11131.0,11081.0,11061.0
2018-08-09,12846.0,13361.0,13881.0,14001.0,13731.0,,13104.0,13871.0,13106.0,14341.0,13776.0,14626.0,13962.0,13251.0,11481.0,11211.0,11131.0,11081.0,11061.0
2018-08-10,12846.0,13476.0,13921.0,14046.0,13791.0,,13161.0,13919.0,13136.0,14361.0,13816.0,14626.0,13985.0,13236.0,11456.0,11211.0,11131.0,11081.0,11051.0
2018-08-13,12846.0,13481.0,13961.0,14116.0,13866.0,,13164.0,13981.0,13146.0,14396.0,13816.0,14616.0,13994.0,13236.0,11466.0,11211.0,11131.0,11081.0,11051.0
2018-08-14,12861.0,13681.0,14021.0,14156.0,13881.0,,13271.0,14019.0,13171.0,14441.0,13846.0,14596.0,14014.0,13256.0,11481.0,11211.0,11131.0,11081.0,11051.0
2018-08-15,12971.0,13831.0,14041.0,14146.0,13866.0,,13401.0,14018.0,13126.0,14426.0,13796.0,14556.0,13976.0,13236.0,11481.0,11211.0,11131.0,11081.0,11051.0
2018-08-16,12986.0,13721.0,14041.0,14136.0,13806.0,,13354.0,13994.0,13116.0,14406.0,13696.0,14496.0,13929.0,13221.0,11476.0,11211.0,11131.0,11081.0,11051.0
2018-08-17,13071.0,13766.0,14116.0,14226.0,13881.0,,13419.0,14074.0,13136.0,14336.0,13746.0,14556.0,13944.0,13226.0,11486.0,11211.0,11141.0,11101.0,11071.0
2018-08-20,13126.0,13866.0,14256.0,14331.0,13936.0,,13496.0,14174.0,13206.0,14416.0,13816.0,14616.0,14014.0,13276.0,11531.0,11231.0,11141.0,11091.0,11061.0
2018-08-21,13146.0,14046.0,14376.0,14441.0,14041.0,,13596.0,14286.0,13266.0,14436.0,13836.0,14626.0,14041.0,13296.0,11561.0,11226.0,11141.0,11091.0,11071.0
2018-08-22,13151.0,13991.0,14316.0,14386.0,13926.0,,13571.0,14209.0,13186.0,14286.0,13936.0,14706.0,14029.0,13341.0,11626.0,11221.0,11141.0,11091.0,11071.0
2018-08-23,13201.0,14036.0,14336.0,14366.0,13926.0,,13619.0,14209.0,13206.0,14276.0,13926.0,14711.0,14030.0,13346.0,11636.0,11211.0,11141.0,11091.0,11071.0
2018-08-24,13196.0,13896.0,14126.0,14326.0,13871.0,,13546.0,14108.0,13136.0,14236.0,13886.0,14696.0,13989.0,13326.0,11636.0,11201.0,11141.0,11081.0,11061.0
2018-08-28,13201.0,13686.0,14001.0,14206.0,13876.0,,13444.0,14028.0,13076.0,14121.0,13811.0,14581.0,13897.0,13281.0,11676.0,11201.0,11141.0,11071.0,11051.0
2018-08-29,13201.0,13556.0,13866.0,14081.0,13726.0,,13379.0,13891.0,13016.0,14101.0,13781.0,14551.0,13863.0,13276.0,11726.0,11191.0,11141.0,11066.0,11046.0
2018-08-30,13211.0,13376.0,13791.0,14046.0,13696.0,,13294.0,13844.0,12841.0,13966.0,13786.0,14561.0,13789.0,13296.0,11821.0,11141.0,11096.0,11051.0,11036.0
2018-08-31,13161.0,13691.0,13996.0,13591.0,13136.0,,13161.0,13759.0,12821.0,13926.0,13751.0,14506.0,13751.0,13261.0,11831.0,11111.0,11081.0,11046.0,11036.0
2018-09-03,13199.0,13711.0,14003.0,13632.0,13086.0,,13199.0,13782.0,12811.0,13953.0,13794.0,14544.0,13776.0,13236.0,11830.0,11115.0,11078.0,11040.0,11032.0
2018-09-04,13303.0,13769.0,14049.0,13674.0,13194.0,,13303.0,13830.0,12903.0,14032.0,13894.0,14611.0,13860.0,13461.0,11944.0,11232.0,11103.0,11065.0,11049.0
2018-09-05,13344.0,13794.0,14090.0,13699.0,13161.0,,13344.0,13861.0,12953.0,14069.0,13936.0,14728.0,13922.0,13561.0,12028.0,11278.0,11119.0,11078.0,11057.0
2018-09-06,13674.0,14132.0,14361.0,13828.0,13282.0,,13674.0,14107.0,13199.0,14215.0,14040.0,14836.0,14073.0,13753.0,12165.0,11319.0,11132.0,11094.0,11065.0
2018-09-07,13765.0,14128.0,14294.0,13749.0,13274.0,,13765.0,14057.0,13199.0,14211.0,13961.0,14811.0,14046.0,13753.0,12186.0,11319.0,11132.0,11094.0,11065.0
2018-09-10,13715.0,14019.0,14244.0,13769.0,13261.0,,13715.0,14011.0,13153.0,14149.0,13861.0,14728.0,13973.0,13732.0,12186.0,11315.0,11129.0,11094.0,11065.0
2018-09-11,13578.0,13724.0,13944.0,13599.0,13140.0,,13578.0,13755.0,13019.0,14053.0,13749.0,14628.0,13862.0,13678.0,12132.0,11307.0,11121.0,11086.0,11061.0
2018-09-12,13553.0,13640.0,13811.0,13528.0,13111.0,,13553.0,13660.0,12990.0,13969.0,13632.0,14528.0,13780.0,13678.0,12119.0,11299.0,11121.0,11086.0,11061.0
2018-09-13,13653.0,13794.0,13957.0,13561.0,13132.0,,13653.0,13771.0,13086.0,14169.0,13690.0,14586.0,13883.0,13719.0,12136.0,11349.0,11128.0,11078.0,11069.0
