Date,P5TC,P1A,P2A,P3A,P4,P5,P6,P7,P8
2021-10-18,36818.0,32700.0,51118.0,39753.0,23681.0,38063.0,37415.0,,
2021-10-19,37494.0,34425.0,51659.0,40075.0,23896.0,38231.0,37710.0,,
2021-10-20,38128.0,35550.0,52209.0,40557.0,24433.0,38431.0,38125.0,,
2021-10-21,38737.0,37080.0,52691.0,40687.0,24685.0,38513.0,38525.0,,
2021-10-22,38945.0,37915.0,52905.0,40474.0,24799.0,38563.0,38590.0,,
2021-10-25,38952.0,38275.0,52864.0,40163.0,24869.0,38463.0,38565.0,,
2021-10-26,38075.0,37740.0,52018.0,38559.0,24534.0,38031.0,37817.0,,
2021-10-27,36746.0,36325.0,49668.0,37121.0,24004.0,36644.0,36725.0,,
2021-10-28,35682.0,35550.0,48500.0,35447.0,23463.0,34938.0,35789.0,,
2021-10-29,35061.0,35125.0,47955.0,34313.0,23133.0,33375.0,35310.0,,
2021-11-01,34337.0,34725.0,47455.0,32672.0,22885.0,32831.0,34845.0,,
2021-11-02,32797.0,33725.0,46564.0,29810.0,22054.0,31438.0,33505.0,,
2021-11-03,30191.0,32275.0,44364.0,25178.0,19881.0,26071.0,31345.0,,
2021-11-04,28492.0,30740.0,41909.0,23588.0,18841.0,,29450.0,,
2021-11-05,27641.0,30065.0,40977.0,22604.0,18175.0,22313.0,28530.0,,
2021-11-08,27564.0,30175.0,40805.0,22517.0,18045.0,21000.0,28353.0,,
2021-11-09,27759.0,30550.0,40818.0,23074.0,18199.0,20844.0,28170.0,,
2021-11-10,27708.0,30575.0,40473.0,23435.0,18080.0,20944.0,27835.0,,
2021-11-11,27237.0,30535.0,39945.0,22937.0,17898.0,20806.0,26950.0,,
2021-11-12,26370.0,29945.0,39182.0,22375.0,17513.0,20363.0,25400.0,,
2021-11-15,25647.0,29450.0,38427.0,21677.0,17208.0,20075.0,24340.0,,
2021-11-16,24072.0,27765.0,36523.0,20291.0,16620.0,18978.0,22480.0,,
2021-11-17,22277.0,25850.0,33773.0,18691.0,15540.0,17500.0,20700.0,,
2021-11-18,21025.0,24315.0,32023.0,17837.0,14660.0,16500.0,19395.0,,
2021-11-19,20535.0,23405.0,31000.0,17462.0,14208.0,16066.0,19325.0,,
2021-11-22,20620.0,23450.0,30909.0,17698.0,14158.0,15969.0,19420.0,,
2021-11-23,21000.0,24225.0,31305.0,17882.0,14164.0,15824.0,19755.0,,
2021-11-24,21405.0,25075.0,31709.0,17915.0,14222.0,16044.0,20215.0,,
2021-11-25,22404.0,26900.0,32832.0,18449.0,14370.0,16725.0,21155.0,,
2021-11-26,23586.0,29500.0,34659.0,18929.0,14596.0,17675.0,21845.0,,
2021-11-29,24613.0,31900.0,36314.0,19257.0,14726.0,18288.0,22400.0,,
2021-11-30,25297.0,33250.0,37509.0,19475.0,14741.0,18900.0,22970.0,,
2021-12-01,26076.0,34475.0,38968.0,20115.0,14905.0,19650.0,23470.0,,
2021-12-02,27271.0,35975.0,40991.0,21635.0,15300.0,20588.0,24130.0,,
2021-12-03,28154.0,37100.0,42159.0,22746.0,15738.0,22125.0,24675.0,,
2021-12-06,28904.0,38190.0,43182.0,23619.0,16111.0,22775.0,25075.0,,
2021-12-07,29275.0,38625.0,43618.0,24006.0,16220.0,23738.0,25445.0,,
2021-12-08,28992.0,37725.0,43273.0,23913.0,16190.0,24219.0,25455.0,,
2021-12-09,28306.0,36575.0,42473.0,23403.0,16108.0,24013.0,24845.0,,
2021-12-10,27610.0,35765.0,41509.0,22580.0,15914.0,23444.0,24270.0,,
2021-12-13,26952.0,34685.0,40545.0,21911.0,15720.0,23106.0,23920.0,,
2021-12-14,25911.0,32915.0,39109.0,21127.0,15446.0,22638.0,23150.0,,
2021-12-15,24693.0,30825.0,37455.0,20260.0,15197.0,21800.0,22190.0,,
2021-12-16,23630.0,29000.0,35632.0,19746.0,15038.0,20975.0,21255.0,,
2021-12-17,21994.0,25200.0,33245.0,19058.0,14911.0,19881.0,20380.0,,
2021-12-20,21204.0,23325.0,31932.0,18738.0,14714.0,19013.0,20080.0,,
2021-12-21,20796.0,21550.0,30914.0,18722.0,14658.0,18456.0,20570.0,,
2021-12-22,21460.0,21490.0,31136.0,19179.0,14814.0,18519.0,22325.0,,
2021-12-23,22638.0,22850.0,32341.0,20144.0,15108.0,19375.0,23815.0,,
2021-12-24,23158.0,23625.0,33023.0,20467.0,15295.0,19719.0,24345.0,,
2022-01-03,,,,,,22071.0,,,
2022-01-04,25865.0,27225.0,35909.0,23202.0,17324.0,23038.0,26450.0,34136.0,16902.0
2022-01-05,27023.0,28260.0,37595.0,24179.0,18247.0,23738.0,27765.0,35401.0,17904.0
2022-01-06,27117.0,28210.0,38375.0,24098.0,18413.0,24031.0,27872.0,35647.0,17963.0
2022-01-07,26610.0,27610.0,38141.0,23451.0,18177.0,23406.0,27378.0,35403.0,17628.0
2022-01-10,25645.0,26725.0,37464.0,22116.0,17796.0,22421.0,26363.0,34367.0,16593.0
2022-01-11,24435.0,25475.0,36195.0,20917.0,17133.0,21319.0,25015.0,33260.0,25997.0
2022-01-12,23081.0,23195.0,34559.0,20159.0,16785.0,20588.0,23695.0,31897.0,24862.0
2022-01-13,22069.0,22000.0,33114.0,19434.0,16185.0,19788.0,22603.0,30716.0,23680.0
2022-01-14,21376.0,21275.0,32432.0,18552.0,15600.0,19000.0,22053.0,30199.0,22798.0
2022-01-17,20935.0,21000.0,31750.0,17942.0,15163.0,18369.0,21695.0,29854.0,22312.0
2022-01-18,20011.0,19750.0,30855.0,17026.0,14689.0,17600.0,20875.0,29365.0,21583.0
2022-01-19,18852.0,18765.0,29659.0,16384.0,12819.0,16219.0,19390.0,28230.0,19886.0
2022-01-20,18220.0,18060.0,28877.0,15994.0,12204.0,15034.0,18660.0,28028.0,19709.0
2022-01-21,18087.0,17565.0,27918.0,16295.0,12182.0,15025.0,18705.0,27724.0,19780.0
2022-01-24,18119.0,17100.0,27441.0,16897.0,12211.0,15144.0,18848.0,27638.0,19951.0
2022-01-25,17890.0,16215.0,26691.0,17164.0,12648.0,15244.0,18705.0,26959.0,19403.0
2022-01-26,17224.0,15240.0,25523.0,17088.0,12719.0,15207.0,17727.0,26605.0,18860.0
2022-01-27,16615.0,13750.0,24273.0,16951.0,12703.0,15275.0,17473.0,25880.0,18547.0
2022-01-28,16557.0,12825.0,23600.0,17098.0,12631.0,15356.0,18177.0,25486.0,18598.0
2022-01-31,16454.0,12365.0,22900.0,17124.0,12564.0,15431.0,18452.0,25020.0,18512.0
2022-02-01,16296.0,11770.0,22682.0,17165.0,12293.0,,18548.0,24752.0,18645.0
2022-02-02,15885.0,10375.0,22300.0,17169.0,12143.0,,18514.0,24549.0,18430.0
2022-02-03,15939.0,10080.0,22295.0,17417.0,12168.0,15900.0,18727.0,24648.0,18629.0
2022-02-04,16165.0,10140.0,22550.0,17658.0,12186.0,16281.0,19141.0,24389.0,18510.0
2022-02-07,16694.0,10675.0,23623.0,17880.0,12380.0,16556.0,19850.0,24632.0,19066.0
2022-02-08,17740.0,12250.0,25414.0,18478.0,12560.0,17219.0,20868.0,25155.0,20005.0
2022-02-09,19377.0,14700.0,28659.0,19378.0,12908.0,17888.0,22336.0,27058.0,21488.0
2022-02-10,20998.0,16990.0,30273.0,21216.0,13583.0,18781.0,23536.0,28588.0,22545.0
2022-02-11,21623.0,17545.0,30605.0,22561.0,13933.0,19793.0,23809.0,28624.0,22732.0
2022-02-14,21763.0,17585.0,30600.0,23005.0,13979.0,20297.0,23859.0,28818.0,22932.0
2022-02-15,21601.0,17290.0,30136.0,23122.0,13913.0,21069.0,23645.0,27934.0,22258.0
2022-02-16,21374.0,17015.0,29777.0,23143.0,13829.0,21063.0,23245.0,27946.0,21769.0
2022-02-17,21288.0,16870.0,29450.0,23150.0,13698.0,20975.0,23227.0,27793.0,21394.0
2022-02-18,21375.0,16980.0,29677.0,23244.0,13630.0,20931.0,23295.0,27681.0,21481.0
2022-02-21,21969.0,18235.0,30273.0,23605.0,13741.0,21006.0,23691.0,28440.0,22082.0
2022-02-22,23366.0,20650.0,31714.0,24434.0,13993.0,21719.0,25082.0,30025.0,23579.0
2022-02-23,24290.0,21875.0,32836.0,25319.0,14324.0,22607.0,25918.0,30001.0,23958.0
2022-02-24,24204.0,21700.0,33227.0,25473.0,14379.0,23594.0,25500.0,31495.0,24809.0
2022-02-25,23922.0,21200.0,32750.0,25446.0,14376.0,23725.0,25159.0,30420.0,24178.0
2022-02-28,23389.0,20340.0,31823.0,25143.0,14259.0,23781.0,24700.0,30673.0,24318.0
2022-03-01,23410.0,20100.0,31591.0,24923.0,14136.0,23931.0,25273.0,30745.0,24440.0
2022-03-02,23703.0,20025.0,31641.0,25264.0,14388.0,24844.0,25927.0,31037.0,25311.0
2022-03-03,24293.0,20190.0,32264.0,26080.0,14811.0,26406.0,26727.0,31011.0,25535.0
2022-03-04,25061.0,20725.0,33418.0,26907.0,16345.0,27844.0,27255.0,31062.0,25508.0
2022-03-07,26113.0,21680.0,34280.0,28024.0,19083.0,29225.0,27835.0,33478.0,28330.0
2022-03-08,27367.0,22880.0,35114.0,29883.0,21366.0,31875.0,28427.0,32576.0,27470.0
2022-03-09,28744.0,23585.0,35795.0,32250.0,24358.0,34509.0,29232.0,33878.0,28228.0
2022-03-10,29097.0,23630.0,35627.0,33275.0,25464.0,36281.0,29205.0,33097.0,27357.0
2022-03-11,28685.0,23410.0,35045.0,32888.0,25396.0,36438.0,28555.0,34024.0,28364.0
2022-03-14,27826.0,22675.0,33945.0,31586.0,25524.0,35938.0,27714.0,34072.0,28057.0
2022-03-15,26512.0,21565.0,32523.0,29633.0,25372.0,32781.0,26409.0,33341.0,27574.0
2022-03-16,25626.0,21250.0,31477.0,28040.0,25190.0,28750.0,25455.0,33912.0,27480.0
2022-03-17,25649.0,22100.0,31436.0,27413.0,25055.0,25781.0,25405.0,33802.0,27639.0
2022-03-18,25868.0,22875.0,31682.0,27134.0,25063.0,24786.0,25636.0,33675.0,27752.0
2022-03-21,26561.0,24450.0,32495.0,27286.0,25570.0,24500.0,26068.0,33499.0,27765.0
2022-03-22,27999.0,27585.0,33750.0,28122.0,26255.0,24756.0,26905.0,33575.0,27775.0
2022-03-23,29450.0,30000.0,35227.0,28881.0,26695.0,26031.0,28459.0,34461.0,28717.0
2022-03-24,30413.0,31615.0,36168.0,29459.0,27100.0,27531.0,29391.0,34697.0,29095.0
2022-03-25,30713.0,32250.0,36445.0,29587.0,27393.0,28125.0,29565.0,34736.0,29096.0
2022-03-28,30746.0,32225.0,36495.0,29423.0,27333.0,28081.0,29836.0,35408.0,29679.0
2022-03-29,30029.0,31125.0,36418.0,28369.0,27010.0,27456.0,29377.0,35465.0,29403.0
2022-03-30,29123.0,29600.0,36036.0,27463.0,26495.0,26344.0,28682.0,35491.0,29387.0
2022-03-31,28273.0,28225.0,35595.0,26638.0,25981.0,25500.0,28000.0,35356.0,29215.0
2022-04-01,27660.0,27485.0,35095.0,25946.0,25316.0,24922.0,27536.0,35152.0,29084.0
2022-04-04,27135.0,27225.0,34991.0,24838.0,24633.0,24200.0,27191.0,35555.0,29183.0
2022-04-05,26562.0,27200.0,35332.0,23245.0,23366.0,22294.0,26936.0,35219.0,28710.0
2022-04-06,25809.0,26740.0,35841.0,21692.0,21820.0,20994.0,26450.0,35000.0,28114.0
2022-04-07,25003.0,25925.0,35818.0,20592.0,20196.0,19981.0,25909.0,34707.0,27608.0
2022-04-08,24997.0,25750.0,35714.0,20349.0,19905.0,19350.0,26368.0,35162.0,28470.0
2022-04-11,25063.0,25725.0,35718.0,20171.0,19725.0,19334.0,26814.0,34854.0,28884.0
2022-04-12,25763.0,26675.0,36223.0,20677.0,19553.0,19331.0,27823.0,35334.0,29488.0
2022-04-13,26711.0,27825.0,36927.0,21953.0,19745.0,20038.0,28664.0,36212.0,30144.0
2022-04-14,27378.0,28356.0,37280.0,23182.0,20250.0,21219.0,29135.0,35905.0,30098.0
2022-04-18,,,,,,21438.0,,,
2022-04-19,27715.0,28495.0,37386.0,24051.0,20400.0,21706.0,29332.0,35371.0,29708.0
2022-04-20,27780.0,28425.0,37391.0,24601.0,20438.0,22538.0,29136.0,35390.0,29753.0
2022-04-21,27419.0,27875.0,37268.0,24533.0,20375.0,22538.0,28509.0,35934.0,29926.0
2022-04-22,27039.0,27450.0,37165.0,24241.0,20270.0,22328.0,27910.0,36141.0,29900.0
2022-04-25,26703.0,27075.0,36985.0,24117.0,20121.0,22088.0,27315.0,35768.0,29320.0
2022-04-26,26273.0,26680.0,36769.0,23738.0,19796.0,21335.0,26705.0,36532.0,29713.0
2022-04-27,26139.0,26650.0,36810.0,23353.0,19621.0,20631.0,26652.0,36411.0,29392.0
2022-04-28,26228.0,27010.0,37150.0,23033.0,19484.0,20044.0,26845.0,35875.0,29009.0
2022-04-29,26443.0,27315.0,37455.0,22855.0,19441.0,19611.0,27368.0,35993.0,29206.0
2022-05-03,26591.0,27810.0,37686.0,22618.0,19383.0,,27591.0,35374.0,28695.0
2022-05-04,27116.0,28500.0,38155.0,22839.0,19556.0,19607.0,28368.0,35651.0,29149.0
2022-05-05,27986.0,29275.0,38659.0,23610.0,20021.0,20214.0,29655.0,36349.0,30032.0
2022-05-06,28572.0,30000.0,39250.0,24142.0,20456.0,21675.0,30218.0,36671.0,30437.0
2022-05-09,29093.0,30480.0,39627.0,24888.0,20814.0,23516.0,30691.0,37406.0,30944.0
2022-05-10,29491.0,30770.0,40068.0,25858.0,21144.0,26031.0,30709.0,37935.0,31045.0
2022-05-11,29848.0,30930.0,40555.0,26872.0,21530.0,27531.0,30629.0,39081.0,31727.0
2022-05-12,29790.0,30785.0,40550.0,27288.0,21530.0,28469.0,30212.0,39047.0,31358.0
2022-05-13,29545.0,30505.0,40409.0,27441.0,21494.0,28781.0,29559.0,38887.0,31079.0
2022-05-16,29168.0,29700.0,39914.0,27433.0,21481.0,,29150.0,37812.0,30030.0
2022-05-17,29290.0,29300.0,40045.0,27865.0,21773.0,28766.0,29390.0,37977.0,30240.0
2022-05-18,29939.0,29825.0,40673.0,28921.0,22263.0,29350.0,29864.0,37085.0,29528.0
2022-05-19,30326.0,30175.0,40773.0,29406.0,22583.0,30019.0,30318.0,36827.0,29586.0
2022-05-20,30440.0,30200.0,40768.0,29636.0,22623.0,30325.0,30473.0,37469.0,30170.0
2022-05-23,30392.0,29875.0,40432.0,29851.0,22671.0,30394.0,30500.0,36489.0,29640.0
2022-05-24,29892.0,29175.0,39845.0,29521.0,22513.0,30109.0,29941.0,36097.0,29479.0
2022-05-25,28965.0,28125.0,38945.0,28593.0,22195.0,29438.0,28905.0,35313.0,28990.0
2022-05-26,28259.0,27583.0,38245.0,27586.0,21691.0,28075.0,28245.0,34349.0,28214.0
2022-05-27,27431.0,26975.0,37427.0,26469.0,21036.0,26581.0,27411.0,33573.0,27353.0
2022-05-30,26493.0,26170.0,36714.0,24921.0,20438.0,25744.0,26682.0,32063.0,25671.0
2022-05-31,25860.0,25480.0,36051.0,23958.0,20049.0,23344.0,26300.0,30253.0,24326.0
2022-06-01,25663.0,24690.0,35368.0,23955.0,20014.0,22988.0,26545.0,31124.0,25556.0
2022-06-02,,,,,,22913.0,,,
2022-06-03,,,,,,22750.0,,,
2022-06-06,25573.0,24433.0,35125.0,23915.0,19892.0,22538.0,26615.0,31298.0,26040.0
2022-06-07,25339.0,23825.0,34527.0,23759.0,19651.0,22578.0,26750.0,30831.0,25687.0
2022-06-08,24723.0,22490.0,33791.0,23268.0,19406.0,22725.0,26545.0,30736.0,25905.0
2022-06-09,24064.0,21360.0,33173.0,22643.0,19251.0,22528.0,26068.0,30174.0,25454.0
2022-06-10,23662.0,20900.0,32741.0,22275.0,18995.0,21994.0,25650.0,29514.0,24764.0
2022-06-13,23403.0,20583.0,32328.0,22064.0,18849.0,21631.0,25411.0,29443.0,24797.0
2022-06-14,23657.0,21170.0,32632.0,22119.0,18938.0,21413.0,25591.0,29951.0,25325.0
2022-06-15,24355.0,21975.0,33309.0,22904.0,19251.0,21806.0,26264.0,30471.0,26050.0
2022-06-16,25113.0,23410.0,34055.0,23483.0,19539.0,22384.0,26768.0,31361.0,27063.0
2022-06-17,25757.0,24771.0,34727.0,23878.0,19755.0,23006.0,27155.0,32237.0,27928.0
2022-06-20,25846.0,25125.0,34864.0,23773.0,19708.0,23328.0,27214.0,31393.0,27161.0
2022-06-21,25656.0,25260.0,34927.0,23281.0,19514.0,23463.0,26923.0,31670.0,27127.0
2022-06-22,25170.0,25050.0,34627.0,22698.0,19176.0,23313.0,26177.0,30019.0,25417.0
2022-06-23,24592.0,24556.0,33380.0,22108.0,18976.0,22709.0,25635.0,30657.0,25930.0
2022-06-24,24254.0,24200.0,32841.0,21747.0,18828.0,21938.0,25336.0,30083.0,25229.0
2022-06-27,23870.0,23825.0,32236.0,21330.0,18681.0,21669.0,24964.0,30008.0,24955.0
2022-06-28,23092.0,23015.0,31514.0,20653.0,18129.0,21294.0,24036.0,28925.0,24137.0
2022-06-29,22589.0,22575.0,31045.0,20104.0,17729.0,20606.0,23473.0,28004.0,23143.0
2022-06-30,22369.0,22365.0,30918.0,19767.0,17248.0,20150.0,23397.0,28082.0,23027.0
2022-07-01,22297.0,22300.0,30900.0,19618.0,16983.0,20016.0,23432.0,27532.0,22428.0
2022-07-04,22219.0,22165.0,30809.0,19626.0,16879.0,20219.0,23341.0,27716.0,22690.0
2022-07-05,21965.0,22050.0,30573.0,19374.0,16693.0,20269.0,22941.0,27410.0,22193.0
2022-07-06,21270.0,21395.0,30055.0,18806.0,16243.0,20138.0,21968.0,26515.0,21033.0
2022-07-07,20501.0,20150.0,29364.0,18346.0,15612.0,19763.0,21264.0,26683.0,21436.0
2022-07-08,20010.0,19270.0,28995.0,18025.0,15145.0,19050.0,20909.0,27525.0,22459.0
2022-07-11,19546.0,18765.0,28495.0,17722.0,14946.0,,20268.0,26308.0,21334.0
2022-07-12,18867.0,18050.0,27882.0,17200.0,14434.0,18131.0,19409.0,25810.0,20278.0
2022-07-13,18075.0,17235.0,27018.0,16578.0,13854.0,16844.0,18450.0,25263.0,19112.0
2022-07-14,17280.0,16590.0,26036.0,15750.0,13214.0,15363.0,17568.0,24864.0,18874.0
2022-07-15,16969.0,16345.0,25718.0,15391.0,12744.0,14544.0,17295.0,24980.0,18880.0
2022-07-18,16846.0,16290.0,25623.0,15199.0,12599.0,14171.0,17173.0,24821.0,18487.0
2022-07-19,17001.0,16490.0,25582.0,15358.0,12675.0,14163.0,17377.0,24654.0,18377.0
2022-07-20,17746.0,17435.0,26514.0,15996.0,12879.0,14891.0,18164.0,24917.0,18483.0
2022-07-21,18455.0,18290.0,27377.0,16546.0,13038.0,15875.0,19014.0,25296.0,18965.0
2022-07-22,18838.0,18920.0,27841.0,16796.0,13161.0,16197.0,19364.0,26949.0,20548.0
2022-07-25,18900.0,19170.0,27950.0,16804.0,13111.0,16256.0,19336.0,27677.0,21071.0
2022-07-26,18790.0,19295.0,28059.0,16560.0,13055.0,16138.0,19050.0,26848.0,20979.0
2022-07-27,18680.0,19545.0,28241.0,16209.0,12970.0,15703.0,18736.0,26397.0,20467.0
2022-07-28,18581.0,19570.0,28205.0,15989.0,12878.0,15353.0,18609.0,26454.0,20734.0
2022-07-29,18463.0,19580.0,28018.0,15786.0,12701.0,14972.0,18500.0,26132.0,20191.0
2022-08-01,18392.0,19578.0,27905.0,15637.0,12593.0,14772.0,18460.0,25873.0,20074.0
2022-08-02,18235.0,19335.0,27709.0,15592.0,12533.0,14713.0,18264.0,25715.0,19971.0
2022-08-03,18047.0,19155.0,27541.0,15515.0,12523.0,14869.0,17909.0,26501.0,20431.0
2022-08-04,17849.0,19110.0,27350.0,15440.0,12385.0,15125.0,17459.0,27341.0,20968.0
2022-08-05,17699.0,19020.0,27277.0,15350.0,12185.0,15150.0,17202.0,27218.0,20691.0
2022-08-08,17624.0,18900.0,27132.0,15340.0,12141.0,15119.0,17123.0,27444.0,20684.0
2022-08-09,17444.0,18505.0,26936.0,15288.0,11983.0,,17014.0,27302.0,20222.0
2022-08-10,17385.0,18545.0,26927.0,15235.0,11700.0,15213.0,16923.0,27113.0,19869.0
2022-08-11,17339.0,18595.0,26782.0,15175.0,11615.0,15664.0,16855.0,26560.0,19415.0
2022-08-12,17161.0,18130.0,26500.0,15123.0,11501.0,15881.0,16825.0,25662.0,18668.0
2022-08-15,16967.0,17650.0,26122.0,15094.0,11383.0,15929.0,16767.0,25063.0,18333.0
2022-08-16,16653.0,17040.0,25773.0,15043.0,11260.0,16119.0,16431.0,25281.0,18474.0
2022-08-17,16242.0,16355.0,25086.0,14998.0,11116.0,16369.0,15945.0,24981.0,18121.0
2022-08-18,15738.0,15605.0,24427.0,14698.0,10856.0,16369.0,15445.0,24650.0,17646.0
2022-08-19,15188.0,14675.0,23691.0,14268.0,10513.0,15936.0,15105.0,23870.0,16843.0
2022-08-22,14808.0,14050.0,23155.0,13960.0,10270.0,15588.0,14875.0,23454.0,16526.0
2022-08-23,14149.0,12710.0,22477.0,13683.0,10090.0,15388.0,14314.0,23027.0,15983.0
2022-08-24,13422.0,11450.0,21436.0,13369.0,9749.0,15213.0,13664.0,22093.0,14958.0
2022-08-25,12816.0,10670.0,20091.0,13110.0,9563.0,14938.0,13018.0,21382.0,14140.0
2022-08-26,12344.0,9819.0,19195.0,12904.0,9376.0,14563.0,12686.0,20693.0,13509.0
2022-08-29,,,,,,14331.0,,,
2022-08-30,11556.0,9095.0,17705.0,12475.0,9003.0,14028.0,11641.0,20092.0,13057.0
2022-08-31,10956.0,8575.0,16791.0,12123.0,8771.0,13319.0,10750.0,19013.0,11975.0
2022-09-01,11069.0,8675.0,16664.0,12218.0,8871.0,12859.0,10974.0,19631.0,12384.0
2022-09-02,11442.0,9005.0,17132.0,12573.0,9034.0,13069.0,11436.0,20281.0,13225.0
2022-09-05,11941.0,9520.0,17577.0,13031.0,9316.0,13391.0,12045.0,20225.0,13368.0
2022-09-06,12715.0,10105.0,18055.0,13934.0,9708.0,14031.0,13095.0,20058.0,13464.0
2022-09-07,14196.0,11450.0,19873.0,15303.0,10583.0,14731.0,14873.0,20587.0,14580.0
2022-09-08,15815.0,13525.0,21727.0,16946.0,11410.0,15419.0,16277.0,21449.0,16067.0
2022-09-09,16786.0,14455.0,22600.0,18205.0,12029.0,16138.0,17195.0,22646.0,20056.0
2022-09-12,17302.0,14940.0,23368.0,18677.0,12457.0,16500.0,17718.0,24217.0,18755.0
2022-09-13,18666.0,15500.0,25036.0,20082.0,13498.0,17209.0,19723.0,24987.0,19708.0
2022-09-14,19309.0,15610.0,25518.0,21203.0,14269.0,18031.0,20423.0,24767.0,19960.0
2022-09-15,18813.0,15235.0,24768.0,20986.0,14296.0,18388.0,19505.0,24695.0,20005.0
2022-09-16,17913.0,14375.0,23750.0,20212.0,14093.0,18256.0,18273.0,23780.0,19341.0
2022-09-19,,,,,,18000.0,,,
2022-09-20,18206.0,14525.0,24045.0,20658.0,14325.0,17713.0,18577.0,23971.0,19899.0
2022-09-21,18189.0,14425.0,24041.0,20880.0,14390.0,17938.0,18400.0,23834.0,19510.0
2022-09-22,17983.0,14570.0,24100.0,20273.0,14300.0,17719.0,18107.0,23639.0,19312.0
2022-09-23,17959.0,14935.0,24350.0,19714.0,14271.0,17279.0,18116.0,24233.0,19530.0
2022-09-26,17927.0,15075.0,24514.0,19342.0,14315.0,16994.0,18132.0,24276.0,19390.0
2022-09-27,17982.0,15660.0,25395.0,18577.0,14246.0,16419.0,18195.0,25303.0,19692.0
2022-09-28,18201.0,16500.0,26418.0,17895.0,14039.0,16122.0,18523.0,25607.0,20110.0
2022-09-29,18567.0,17750.0,27386.0,17100.0,13799.0,15806.0,19120.0,26565.0,20640.0
2022-09-30,18742.0,18250.0,27909.0,16614.0,13590.0,15750.0,19586.0,26555.0,20662.0
2022-10-03,18741.0,18345.0,27973.0,16350.0,13357.0,15456.0,19782.0,26964.0,20599.0
2022-10-04,18987.0,18880.0,28745.0,16260.0,13330.0,15506.0,19982.0,27164.0,21130.0
2022-10-05,19847.0,20045.0,30155.0,16998.0,13704.0,15871.0,20669.0,27809.0,21704.0
2022-10-06,20084.0,20215.0,30282.0,17396.0,13950.0,16206.0,20859.0,28028.0,21685.0
2022-10-07,20116.0,20140.0,30182.0,17606.0,14120.0,16250.0,20832.0,27816.0,21194.0
2022-10-10,20048.0,19950.0,29991.0,17730.0,14164.0,16263.0,20709.0,27456.0,21081.0
2022-10-11,19763.0,19420.0,29132.0,17819.0,14211.0,16336.0,20395.0,26796.0,20441.0
2022-10-12,19323.0,18715.0,28060.0,17808.0,14220.0,16422.0,19882.0,26538.0,20590.0
2022-10-13,18796.0,18220.0,27077.0,17501.0,14126.0,16369.0,19150.0,26225.0,20348.0
2022-10-14,18729.0,18300.0,27118.0,17346.0,14100.0,16194.0,18986.0,26273.0,20403.0
2022-10-17,18796.0,18495.0,27355.0,17496.0,14185.0,16142.0,18814.0,26169.0,20070.0
2022-10-18,19220.0,18930.0,27686.0,18432.0,14586.0,16339.0,18841.0,26510.0,20463.0
2022-10-19,19475.0,19435.0,28132.0,18837.0,14793.0,17044.0,18714.0,26952.0,20601.0
2022-10-20,19448.0,19485.0,28186.0,19027.0,14946.0,17472.0,18355.0,27286.0,20556.0
2022-10-21,19293.0,19460.0,28014.0,18983.0,14970.0,17783.0,17945.0,27128.0,19969.0
2022-10-24,19019.0,19090.0,27600.0,18819.0,14928.0,,17630.0,27182.0,20003.0
2022-10-25,18653.0,18585.0,27164.0,18627.0,14804.0,17756.0,17177.0,26807.0,19498.0
2022-10-26,18065.0,17985.0,26518.0,18069.0,14575.0,17461.0,16473.0,26566.0,18510.0
2022-10-27,17100.0,16890.0,25591.0,17156.0,14191.0,16789.0,15368.0,25943.0,17683.0
2022-10-28,16350.0,15875.0,24800.0,16450.0,13708.0,15972.0,14725.0,25346.0,16545.0
2022-10-31,15703.0,14985.0,24068.0,15913.0,13365.0,15500.0,14118.0,24823.0,16001.0
2022-11-01,15266.0,14310.0,23459.0,15547.0,13033.0,14950.0,13841.0,24515.0,15692.0
2022-11-02,15149.0,13915.0,23127.0,15476.0,12939.0,14883.0,13982.0,24066.0,15693.0
2022-11-03,15295.0,13875.0,22732.0,15551.0,12948.0,14772.0,14568.0,23587.0,16421.0
2022-11-04,15299.0,13750.0,22427.0,15623.0,12934.0,14717.0,14732.0,23193.0,16650.0
2022-11-07,15265.0,13545.0,22000.0,15647.0,12920.0,14628.0,14915.0,22073.0,16594.0
2022-11-08,15024.0,13145.0,21486.0,15473.0,12753.0,14475.0,14818.0,21393.0,16285.0
2022-11-09,14767.0,12850.0,21073.0,15139.0,12554.0,14319.0,14691.0,21253.0,16025.0
2022-11-10,14574.0,12590.0,20741.0,14838.0,12188.0,14022.0,14748.0,21304.0,16341.0
2022-11-11,14735.0,12880.0,21273.0,14721.0,12201.0,13828.0,14959.0,22488.0,16759.0
2022-11-14,15003.0,13405.0,22000.0,14706.0,12140.0,13717.0,15205.0,22808.0,16614.0
2022-11-15,15131.0,13640.0,22250.0,14477.0,11914.0,13694.0,15618.0,23205.0,17002.0
2022-11-16,15196.0,13970.0,22691.0,14095.0,11603.0,13367.0,15834.0,23295.0,17526.0
2022-11-17,14850.0,13805.0,22436.0,13417.0,11208.0,12833.0,15600.0,23124.0,17051.0
2022-11-18,14343.0,13375.0,21927.0,12875.0,10845.0,12361.0,15011.0,22974.0,16987.0
2022-11-21,13937.0,13035.0,21491.0,12369.0,10400.0,12111.0,14657.0,23153.0,16916.0
2022-11-22,13463.0,12740.0,21109.0,11661.0,9813.0,11494.0,14234.0,23291.0,16580.0
